Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW]
Nov,18,Saturday,14,1.5,424.9,0,0,387.4
Nov,18,Saturday,15,2,412.7,0,0,695.2
Nov,18,Saturday,16,2.5,405.1,0,0,390.8
Nov,18,Saturday,17,2.8,419.6,0,0,284.7
Nov,18,Saturday,18,3.1,6.3,0,0,72.1
Nov,18,Saturday,19,3.4,7.2,0,0,88
Nov,18,Saturday,20,4,7.2,0,0,88.4
Nov,18,Saturday,21,3.7,11.9,0,0,79.3
Nov,18,Saturday,22,3.5,15.4,0,0,77
Nov,18,Saturday,23,3.3,18.9,0,0,76.9
Nov,19,Sunday,0,3.2,23,0,0,77
Nov,19,Sunday,1,3,29.8,0,0,77
Nov,19,Sunday,2,3,35.9,0,0,77
Nov,19,Sunday,3,2.9,43.8,0,0,52.6
Nov,19,Sunday,4,2.9,49.8,0,0,52.7
Nov,19,Sunday,5,2.4,57.9,0,0,52.8
Nov,19,Sunday,6,2,64.5,0,0,52.9
Nov,19,Sunday,7,1.5,69.8,0,0,53
Nov,19,Sunday,8,1.9,64.2,0,0,53.2
Nov,19,Sunday,9,2.3,60.9,0,0,51.9
Nov,19,Sunday,10,2.7,50.8,0,0,64.3
Nov,19,Sunday,11,3.2,46.1,0,0,64.3
Nov,19,Sunday,12,3.6,43.8,0,0,1002.1
Nov,19,Sunday,13,4.1,44.8,0,0,272.1
Nov,19,Sunday,14,3.9,56.7,0,0,74.1
Nov,19,Sunday,15,3.7,70.2,0,0,382
Nov,19,Sunday,16,3.5,83.6,0,0,77.6
Nov,19,Sunday,17,3,98.7,0,0,70.9
Nov,19,Sunday,18,3,111.4,0,0,60.2
Nov,19,Sunday,19,3.1,118.6,0,0,53.7
Nov,19,Sunday,20,2.4,129,0,0,53.8
Nov,19,Sunday,21,1.8,138.2,0,0,54
Nov,19,Sunday,22,1.1,147.5,0,0,54.1
Nov,19,Sunday,23,-0.4,163.2,0,0,54.3
Nov,20,Monday,0,-1.8,177.9,0,0,54.5
Nov,20,Monday,1,-3.3,193.3,0,0,54.8
Nov,20,Monday,2,-2.7,192.6,0,0,54.7
Nov,20,Monday,3,-2,190.3,0,0,54.7
Nov,20,Monday,4,-2.7,199.1,0,0,54.8
Nov,20,Monday,5,-2,181.7,0,0,96.4
Nov,20,Monday,6,-1.2,782.1,0,0,310.4
Nov,20,Monday,7,-0.4,656,0,0,489.8
Nov,20,Monday,8,0.5,438.3,0,0,1003.9
Nov,20,Monday,9,1.5,396,0,0,1020.8
Nov,20,Monday,10,2.4,358.9,0,0,1020.4
Nov,20,Monday,11,3,351.7,0,0,1020.7
Nov,20,Monday,12,3.8,351.5,0,0,1866.4
Nov,20,Monday,13,4.7,291.8,0,0,1221.5
Nov,20,Monday,14,4.9,275.6,0,0,1023.7
Nov,20,Monday,15,5,196.2,0,0,1331.7
Nov,20,Monday,16,5.2,208.2,0,0,1027.8
Nov,20,Monday,17,5.2,353.4,0,0,694.4
Nov,20,Monday,18,5.2,358.3,0,0,511.3
Nov,20,Monday,19,5.2,346.5,0,0,511.4
Nov,20,Monday,20,5.6,350.5,0,0,424.5
Nov,20,Monday,21,6,353.6,14.7,4.3,401.9
Nov,20,Monday,22,6.8,4.9,14,4.2,118.6
Nov,20,Monday,23,7.4,6.8,13.8,4.1,76.7
Nov,21,Tuesday,0,8,7,13.8,4.1,76.7
Nov,21,Tuesday,1,9.1,6.7,13.8,4.2,76.8
Nov,21,Tuesday,2,9.1,7.2,13.8,4.2,76.8
Nov,21,Tuesday,3,9.2,7.6,13.8,4.2,76.8
Nov,21,Tuesday,4,9.2,8,13.7,4.2,76.8
Nov,21,Tuesday,5,11,6.8,13.9,4.3,118.7
Nov,21,Tuesday,6,10.9,335.7,14.1,4.3,311.5
Nov,21,Tuesday,7,10.8,306.2,15.6,4.8,491.3
Nov,21,Tuesday,8,10,181.2,21.3,6.5,1006.7
Nov,21,Tuesday,9,9.2,174,20.2,6.1,1023
Nov,21,Tuesday,10,8.4,170.5,20.7,6.2,1022.3
Nov,21,Tuesday,11,9,186.3,28.6,8.7,1024.8
Nov,21,Tuesday,12,8.5,205.1,20.3,6.1,1867.4
Nov,21,Tuesday,13,8.5,181.3,36.4,11,1226
Nov,21,Tuesday,14,8.4,163.2,42,12.6,1029.5
Nov,21,Tuesday,15,8.2,160.2,50.2,15.1,1339.7
Nov,21,Tuesday,16,8.1,145.8,59.7,17.9,1037.9
Nov,21,Tuesday,17,7.6,241.7,18.1,5.4,692.6
Nov,21,Tuesday,18,7.1,285.4,16.8,5,509.3
Nov,21,Tuesday,19,6.6,251.8,16.6,4.9,509.3
Nov,21,Tuesday,20,6,270.7,15.7,4.6,420.8
Nov,21,Tuesday,21,6.2,275.8,15.6,4.6,402.2
Nov,21,Tuesday,22,6.5,3.2,14.7,4.4,118.8
Nov,21,Tuesday,23,6.3,4.3,14.3,4.2,76.8
Nov,22,Wednesday,0,6,5.2,14.2,4.2,76.8
Nov,22,Wednesday,1,5.8,5.8,0,0,81.7
Nov,22,Wednesday,2,6,6.1,14.1,4.1,76.7
Nov,22,Wednesday,3,5.4,8.6,0,0,79.8
Nov,22,Wednesday,4,4.8,9.6,0,0,78.3
Nov,22,Wednesday,5,4.6,10.2,0,0,120
Nov,22,Wednesday,6,4.3,385.2,0,0,312.3
Nov,22,Wednesday,7,4.1,262.3,0,0,491.6
Nov,22,Wednesday,8,4.4,229.3,0,0,1006.6
Nov,22,Wednesday,9,4.7,213.5,0,0,1024.7
Nov,22,Wednesday,10,5,194.1,0,0,1025.2
Nov,22,Wednesday,11,5,167.7,0,0,1025.6
Nov,22,Wednesday,12,5,196.5,0,0,1869.5
Nov,22,Wednesday,13,4.9,154.5,51.6,15,1230.1
Nov,22,Wednesday,14,4.7,151,56.3,16.4,1033.3
Nov,22,Wednesday,15,4.6,138.3,62.3,18.1,1342.7
Nov,22,Wednesday,16,4.4,137.4,0,0,1029.8
Nov,22,Wednesday,17,4.7,206.6,0,0,693.5
Nov,22,Wednesday,18,5,281,0,0,511
Nov,22,Wednesday,19,4.4,284.8,0,0,509.9
Nov,22,Wednesday,20,5,326.7,0,0,422.7
Nov,22,Wednesday,21,4.8,293.5,0,0,403.6
Nov,22,Wednesday,22,4.7,5.3,0,0,120.2
Nov,22,Wednesday,23,4.6,6.1,0,0,78.1
Nov,23,Thursday,0,4.4,8.5,0,0,77.8
Nov,23,Thursday,1,4.3,9.3,0,0,77.7
Nov,23,Thursday,2,4.2,10,0,0,77.6
Nov,23,Thursday,3,4.2,10.6,0,0,77.6
Nov,23,Thursday,4,4.1,11.8,0,0,77.5
Nov,23,Thursday,5,4,13.1,0,0,119.4
Nov,23,Thursday,6,4,396.9,0,0,312
Nov,23,Thursday,7,3.7,283,0,0,491.3
Nov,23,Thursday,8,3.9,210.2,0,0,1006
Nov,23,Thursday,9,4,171.3,0,0,1023.5
Nov,23,Thursday,10,4.2,167,0,0,1024.2
Nov,23,Thursday,11,5,139.8,73,21.3,1037.4
Nov,23,Thursday,12,5.3,145.2,73,21.4,1882.7
Nov,23,Thursday,13,5.6,119.6,123.3,36.2,1251.2
Nov,23,Thursday,14,5,122.3,117.7,34.3,1051.2
Nov,23,Thursday,15,4.3,129.3,100.2,29.1,1353.7
Nov,23,Thursday,16,3.7,133.3,100.5,29,1049
Nov,23,Thursday,17,3.2,191.3,0,0,692
Nov,23,Thursday,18,2.8,245,0,0,508.7
Nov,23,Thursday,19,2.3,217.1,0,0,508.4
Nov,23,Thursday,20,2.2,249.2,0,0,420.1
Nov,23,Thursday,21,2.2,271.6,0,0,401.6
Nov,23,Thursday,22,2.1,1.7,0,0,118.3
Nov,23,Thursday,23,1.8,2.2,0,0,76.2
Nov,24,Friday,0,1.5,2.6,0,0,76.1
Nov,24,Friday,1,1.2,4.7,0,0,76.1
Nov,24,Friday,2,1.4,6,0,0,76.2
Nov,24,Friday,3,1.5,7.6,0,0,76.2
Nov,24,Friday,4,1.7,8.4,0,0,76.3
Nov,24,Friday,5,2,9.1,0,0,118.2
Nov,24,Friday,6,2.2,431,0,0,311
Nov,24,Friday,7,2.5,352.2,0,0,490.6
Nov,24,Friday,8,3.3,178.4,0,0,1005.4
Nov,24,Friday,9,4,171,0,0,1022.9
Nov,24,Friday,10,4.8,147.1,0,0,1024.3
Nov,24,Friday,11,5.3,144.1,40.2,11.8,1027.9
Nov,24,Friday,12,5.8,150.3,27.6,8.1,1869.4
Nov,24,Friday,13,6.3,138.4,62.7,18.5,1233.6
Nov,24,Friday,14,6.8,122.8,73.6,21.8,1038.7
Nov,24,Friday,15,7.4,118.4,87.1,26,1350.6
Nov,24,Friday,16,7.9,109.1,96.3,28.9,1048.9
Nov,24,Friday,17,8,163.3,20,6,693.1
Nov,24,Friday,18,8,213.5,16.9,5.1,509.4
Nov,24,Friday,19,8.1,179.4,16.8,5,509.4
Nov,24,Friday,20,7.6,271.9,15.7,4.7,420.9
Nov,24,Friday,21,7.2,316.4,15.7,4.7,402.3
Nov,24,Friday,22,6.7,3.4,14.8,4.4,118.8
Nov,24,Friday,23,6.6,4.8,14.4,4.3,76.8
Nov,25,Saturday,0,6.4,5.9,14.3,4.2,76.8
Nov,25,Saturday,1,6.3,6.6,14.2,4.2,76.8
Nov,25,Saturday,2,5,8,0,0,78.7
Nov,25,Saturday,3,4.8,9.2,0,0,78.3
Nov,25,Saturday,4,4.6,11.6,0,0,78.1
Nov,25,Saturday,5,5,12,0,0,78.8
Nov,25,Saturday,6,4.5,393.9,0,0,312.6
Nov,25,Saturday,7,4.1,401.4,0,0,314.3
Nov,25,Saturday,8,4.4,294.2,0,0,489.2
Nov,25,Saturday,9,4.7,329.3,0,0,501.9
Nov,25,Saturday,10,5,340.5,0,0,515
Nov,25,Saturday,11,5,312.8,0,0,515
Nov,25,Saturday,12,5,396,0,0,1318.1
Nov,25,Saturday,13,5,387.6,0,0,588
Nov,25,Saturday,14,4.7,389.5,0,0,389.4
Nov,25,Saturday,15,4.3,390.1,0,0,696.5
Nov,25,Saturday,16,4,389.5,0,0,391.7
Nov,25,Saturday,17,3.7,408.6,0,0,309.7
Nov,25,Saturday,18,3.5,4.1,0,0,72
Nov,25,Saturday,19,3.2,4.9,0,0,63.2
Nov,25,Saturday,20,2.9,6.5,0,0,63.2
Nov,25,Saturday,21,2.6,11.5,0,0,54.3
Nov,25,Saturday,22,2.3,14.8,0,0,52.2
Nov,25,Saturday,23,1.7,19.1,0,0,52.2
Nov,26,Sunday,0,1.1,29.2,0,0,52.4
Nov,26,Sunday,1,0.5,37.7,0,0,52.5
Nov,26,Sunday,2,0,48.5,0,0,52.7
Nov,26,Sunday,3,-0.3,55.9,0,0,52.8
Nov,26,Sunday,4,-0.5,63.5,0,0,52.9
Nov,26,Sunday,5,-1,71.9,0,0,53
Nov,26,Sunday,6,-0.6,74.7,0,0,53
Nov,26,Sunday,7,-0.2,75.8,0,0,53.1
Nov,26,Sunday,8,0.4,69,0,0,53.2
Nov,26,Sunday,9,1.1,65.6,0,0,52
Nov,26,Sunday,10,1.7,55.3,0,0,64.4
Nov,26,Sunday,11,2.2,51.9,0,0,64.4
Nov,26,Sunday,12,2.8,48.9,0,0,1002.1
Nov,26,Sunday,13,3.3,49.9,0,0,272.1
Nov,26,Sunday,14,2.7,63.3,0,0,74.2
Nov,26,Sunday,15,2,73.2,0,0,382.1
Nov,26,Sunday,16,1.4,81.8,0,0,77.6
Nov,26,Sunday,17,1.5,90,0,0,70.8
Nov,26,Sunday,18,1.5,96.8,0,0,60
Nov,26,Sunday,19,1.6,101.2,0,0,53.4
Nov,26,Sunday,20,0.8,125,0,0,53.8
Nov,26,Sunday,21,0.1,141.1,0,0,54
Nov,26,Sunday,22,-0.7,153.8,0,0,54.2
Nov,26,Sunday,23,-0.6,158.1,0,0,54.2
Nov,27,Monday,0,-0.5,161.9,0,0,54.3
Nov,27,Monday,1,-0.4,165.1,0,0,54.3
Nov,27,Monday,2,-0.4,169.3,0,0,54.4
Nov,27,Monday,3,-0.4,173.3,0,0,54.5
Nov,27,Monday,4,-0.4,176.6,0,0,54.5
Nov,27,Monday,5,-1,170.3,0,0,96.3
Nov,27,Monday,6,-1,775.2,0,0,286.7
Nov,27,Monday,7,-1,676.3,0,0,489.7
Nov,27,Monday,8,-1,488.6,0,0,1003.6
Nov,27,Monday,9,-1.3,476.9,0,0,1020.3
Nov,27,Monday,10,-1.5,476.5,0,0,1019.5
Nov,27,Monday,11,-1,464.1,0,0,1019.6
Nov,27,Monday,12,-0.4,462.2,0,0,1864.8
Nov,27,Monday,13,-0.4,441.8,0,0,1218.6
Nov,27,Monday,14,0.3,260.9,0,0,1020.6
Nov,27,Monday,15,1,295.9,0,0,1328.5
Nov,27,Monday,16,0.7,283.2,0,0,1023.9
Nov,27,Monday,17,0.9,445.6,0,0,690.8
Nov,27,Monday,18,1.2,449.8,0,0,508
Nov,27,Monday,19,1.4,435.1,0,0,508
Nov,27,Monday,20,2,459.2,0,0,420
Nov,27,Monday,21,2,456.5,0,0,401.4
Nov,27,Monday,22,1.7,13.7,0,0,118.2
Nov,27,Monday,23,1.9,16.8,0,0,76.4
Nov,28,Tuesday,0,2.1,21.1,0,0,76.6
Nov,28,Tuesday,1,2.3,28.1,0,0,76.7
Nov,28,Tuesday,2,2.6,36.6,0,0,77
Nov,28,Tuesday,3,2.9,43.6,0,0,77.2
Nov,28,Tuesday,4,3.2,48.5,0,0,77.4
Nov,28,Tuesday,5,4,43.6,0,0,119.7
Nov,28,Tuesday,6,4.2,520.4,0,0,312.2
Nov,28,Tuesday,7,4.4,444.5,0,0,491.8
Nov,28,Tuesday,8,5,197.2,0,0,1007.4
Nov,28,Tuesday,9,5.5,181.3,0,0,1025.7
Nov,28,Tuesday,10,6.1,182.2,19.9,5.9,1022
Nov,28,Tuesday,11,6.6,169,20.5,6.1,1022.2
Nov,28,Tuesday,12,7.2,195.9,19.4,5.8,1867.1
Nov,28,Tuesday,13,7.7,182.7,21.3,6.4,1221.4
Nov,28,Tuesday,14,7.5,196.1,23,6.9,1023.8
Nov,28,Tuesday,15,7.2,199.4,28.7,8.5,1333.2
Nov,28,Tuesday,16,7,205.2,35.9,10.7,1030.7
Nov,28,Tuesday,17,6.3,248.4,18.3,5.4,692.5
Nov,28,Tuesday,18,5.5,268.9,0,0,512.5
Nov,28,Tuesday,19,4.8,246.7,0,0,510.5
Nov,28,Tuesday,20,4,253.4,0,0,421.2
Nov,28,Tuesday,21,4.4,257.2,0,0,403
Nov,28,Tuesday,22,4.9,7.5,0,0,120.5
Nov,28,Tuesday,23,5.2,8.4,0,0,79.3
Nov,29,Wednesday,0,5.4,9,0,0,79.8
Nov,29,Wednesday,1,5.7,9.3,0,0,81.3
Nov,29,Wednesday,2,5.8,10.4,0,0,81.7
Nov,29,Wednesday,3,6,11.4,13.8,4.1,76.7
Nov,29,Wednesday,4,5.6,12.5,0,0,80.7
Nov,29,Wednesday,5,5,13.6,0,0,120.7
Nov,29,Wednesday,6,5,396.7,0,0,313.4
Nov,29,Wednesday,7,5,313.4,0,0,492.9
Nov,29,Wednesday,8,5.3,208.4,0,0,1008.4
Nov,29,Wednesday,9,5.7,184.5,25.7,7.6,1024.5
Nov,29,Wednesday,10,6,188.4,30.7,9,1025.2
Nov,29,Wednesday,11,6,192.8,35.8,10.5,1026.7
Nov,29,Wednesday,12,6,220.4,25.1,7.4,1868.7
Nov,29,Wednesday,13,6.4,193,50.7,15,1230
Nov,29,Wednesday,14,5,192.2,49.3,14.4,1031.3
Nov,29,Wednesday,15,4.3,196.1,0,0,1333.8
Nov,29,Wednesday,16,3.7,197.1,0,0,1028.4
Nov,29,Wednesday,17,3.3,265.8,0,0,691.9
Nov,29,Wednesday,18,3,298.4,0,0,508.8
Nov,29,Wednesday,19,3.5,258,0,0,509.1
Nov,29,Wednesday,20,3.2,291.2,0,0,420.6
Nov,29,Wednesday,21,3,286.1,0,0,401.9
Nov,29,Wednesday,22,2.7,8.7,0,0,118.6
Nov,29,Wednesday,23,2,10.5,0,0,76.4
Nov,30,Thursday,0,1.3,11.8,0,0,76.2
Nov,30,Thursday,1,0.6,14.5,0,0,76.1
Nov,30,Thursday,2,0.6,15.5,0,0,76.1
Nov,30,Thursday,3,0.6,16.4,0,0,76.1
Nov,30,Thursday,4,0.6,18.4,0,0,76.2
Nov,30,Thursday,5,0,20.3,0,0,118
Nov,30,Thursday,6,0.1,516.6,0,0,310.6
Nov,30,Thursday,7,0.2,466.4,0,0,490
Nov,30,Thursday,8,0,297.1,0,0,1004
Nov,30,Thursday,9,1.1,226.1,0,0,1020.9
Nov,30,Thursday,10,2.2,183.3,0,0,1020.8
Nov,30,Thursday,11,2.5,176.6,0,0,1021.4
Nov,30,Thursday,12,2.9,200.2,0,0,1866.1
Nov,30,Thursday,13,3.2,172.7,0,0,1221.6
Nov,30,Thursday,14,2.3,171.6,0,0,1022.8
Nov,30,Thursday,15,1.4,188.7,0,0,1330.3
Nov,30,Thursday,16,0.5,193.4,0,0,1025.4
Nov,30,Thursday,17,0.1,274.7,0,0,690.8
Nov,30,Thursday,18,-0.3,374.8,0,0,507.8
Nov,30,Thursday,19,-0.8,382.2,0,0,507.7
Nov,30,Thursday,20,-1.1,405.4,0,0,419.5
Nov,30,Thursday,21,-1.4,402.5,0,0,400.9
Nov,30,Thursday,22,-1.6,8.4,0,0,117.7
Nov,30,Thursday,23,-1.6,11,0,0,75.8
Dec,1,Friday,0,-1.3,11.9,0,0,75.8
Dec,1,Friday,1,-0.9,13.5,0,0,75.9
Dec,1,Friday,2,-0.6,16.5,0,0,76
Dec,1,Friday,3,-0.4,19.5,0,0,76
Dec,1,Friday,4,-0.5,22.1,0,0,76.1
Dec,1,Friday,5,-0.7,23.7,0,0,117.9
Dec,1,Friday,6,-0.9,560.7,0,0,310.4
Dec,1,Friday,7,0.2,484,0,0,490
Dec,1,Friday,8,0,296.3,0,0,1004.1
Dec,1,Friday,9,1,213.6,0,0,1020.9
Dec,1,Friday,10,1.6,188.8,0,0,1021.5
Dec,1,Friday,11,3,154.7,0,0,1024.3
Dec,1,Friday,12,4,157,0,0,1871
Dec,1,Friday,13,4.6,148.3,109.5,31.9,1246.9
Dec,1,Friday,14,5,138.4,106.5,31.1,1048
Dec,1,Friday,15,4,155.8,86.9,25.1,1349.7
Dec,1,Friday,16,2.4,160,0,0,1028.4
Dec,1,Friday,17,1,226.7,0,0,691.3
Dec,1,Friday,18,1,278.6,0,0,508.1
Dec,1,Friday,19,1.4,265.2,0,0,508.1
Dec,1,Friday,20,1,323.1,0,0,419.8
Dec,1,Friday,21,1,324.3,0,0,401.2
Dec,1,Friday,22,0.6,2.7,0,0,117.9
Dec,1,Friday,23,1,4.2,0,0,76.1
Dec,2,Saturday,0,1,4.9,0,0,76.1
Dec,2,Saturday,1,0.3,6.5,0,0,76
Dec,2,Saturday,2,0,8.9,0,0,75.9
Dec,2,Saturday,3,0,12.4,0,0,76
Dec,2,Saturday,4,0.1,15.2,0,0,76
Dec,2,Saturday,5,0,18.4,0,0,76.1
Dec,2,Saturday,6,0,530.1,0,0,310.6
Dec,2,Saturday,7,0.8,507.8,0,0,312.9
Dec,2,Saturday,8,2,431.8,0,0,487.7
Dec,2,Saturday,9,3,415.3,0,0,500.3
Dec,2,Saturday,10,3.4,400.8,0,0,513.1
Dec,2,Saturday,11,4,370.5,0,0,513.6
Dec,2,Saturday,12,5,407.4,0,0,1318.1
Dec,2,Saturday,13,5.5,393.2,0,0,589.5
Dec,2,Saturday,14,6,381.2,13.9,4.1,387.9
Dec,2,Saturday,15,6,385.8,13.8,4.1,695.5
Dec,2,Saturday,16,5.9,391.9,0,0,396.7
Dec,2,Saturday,17,5.3,419,0,0,311.9
Dec,2,Saturday,18,4,3.4,0,0,72
Dec,2,Saturday,19,3.9,6,0,0,88.3
Dec,2,Saturday,20,3,11.9,0,0,87.8
Dec,2,Saturday,21,2,26.8,0,0,54.6
Dec,2,Saturday,22,2.2,37.4,0,0,52.5
Dec,2,Saturday,23,1,50.5,0,0,52.7
Dec,3,Sunday,0,1,57.2,0,0,52.8
Dec,3,Sunday,1,1.7,59.3,0,0,52.8
Dec,3,Sunday,2,2,62.9,0,0,52.9
Dec,3,Sunday,3,2,67,0,0,52.9
Dec,3,Sunday,4,2,71.4,0,0,53
Dec,3,Sunday,5,3,70.4,0,0,53
Dec,3,Sunday,6,3,73,0,0,53
Dec,3,Sunday,7,3.4,73.8,0,0,53
Dec,3,Sunday,8,4,71.1,0,0,53.3
Dec,3,Sunday,9,3,78.1,0,0,52.1
Dec,3,Sunday,10,3.7,71.2,0,0,64.6
Dec,3,Sunday,11,5,63.2,0,0,64.5
Dec,3,Sunday,12,5,64.2,0,0,1002.3
Dec,3,Sunday,13,6.8,56.5,13.3,3.9,296.7
Dec,3,Sunday,14,7,60.3,13.3,3.9,98.6
Dec,3,Sunday,15,8,57.8,13.3,4,406.3
Dec,3,Sunday,16,7.4,63.5,0,0,77.3
Dec,3,Sunday,17,7,67.9,0,0,70.5
Dec,3,Sunday,18,7,73.2,0,0,59.6
Dec,3,Sunday,19,7.8,72.2,0,0,53
Dec,3,Sunday,20,8,72.5,0,0,53
Dec,3,Sunday,21,8,73.6,0,0,53
Dec,3,Sunday,22,9.3,67.7,0,0,52.9
Dec,3,Sunday,23,9,69.8,0,0,53
Dec,4,Monday,0,8,79.7,0,0,53.1
Dec,4,Monday,1,7.8,81.8,0,0,53.1
Dec,4,Monday,2,8,85.2,0,0,53.2
Dec,4,Monday,3,8,89.6,0,0,53.3
Dec,4,Monday,4,7.4,102.8,0,0,53.4
Dec,4,Monday,5,7,88.7,13.4,4,119.6
Dec,4,Monday,6,8,476.4,13.4,4,311.2
Dec,4,Monday,7,7.2,410,14,4.2,490.7
Dec,4,Monday,8,7.1,317.4,17.4,5.2,1005.4
Dec,4,Monday,9,7,323.5,18.3,5.4,1022.3
Dec,4,Monday,10,8.7,230.2,19.6,5.9,1022
Dec,4,Monday,11,10,245.7,19.5,6,1022.1
Dec,4,Monday,12,10,235.4,18.6,5.7,1867
Dec,4,Monday,13,10.7,177.9,19.9,6.1,1221.1
Dec,4,Monday,14,11,167.1,20,6.2,1023.1
Dec,4,Monday,15,11,152.8,20.7,6.4,1331
Dec,4,Monday,16,9.9,155,20.4,6.2,1026.2
Dec,4,Monday,17,10,257.6,17.4,5.3,692.5
Dec,4,Monday,18,10,278.6,16.1,4.9,509.2
Dec,4,Monday,19,10,214.7,16.2,4.9,509.3
Dec,4,Monday,20,10,346.8,15.3,4.7,420.8
Dec,4,Monday,21,10,349.9,15.1,4.6,402.2
Dec,4,Monday,22,9.7,0.1,14.3,4.3,118.7
Dec,4,Monday,23,10,0.1,13.9,4.2,76.7
Dec,5,Tuesday,0,10,0.1,13.8,4.2,76.7
Dec,5,Tuesday,1,9.9,0.2,13.8,4.2,76.7
Dec,5,Tuesday,2,10,1.1,13.8,4.2,76.7
Dec,5,Tuesday,3,10,1.2,13.8,4.2,76.7
Dec,5,Tuesday,4,9.8,1.8,13.7,4.2,76.7
Dec,5,Tuesday,5,10,2.7,14.1,4.3,118.7
Dec,5,Tuesday,6,10,337.2,14.3,4.4,311.6
Dec,5,Tuesday,7,9.6,296.5,15.6,4.7,491.2
Dec,5,Tuesday,8,10,162.7,23,7,1007.3
Dec,5,Tuesday,9,10,140.4,27.6,8.4,1025.3
Dec,5,Tuesday,10,10,145.5,39.3,12,1028.1
Dec,5,Tuesday,11,11,116,60.8,18.8,1034.9
Dec,5,Tuesday,12,12,97.5,55.2,17.2,1878.5
Dec,5,Tuesday,13,12.2,74.8,101.9,31.8,1246.8
Dec,5,Tuesday,14,12,74.6,100.8,31.4,1048.3
Dec,5,Tuesday,15,11,69.8,103,31.8,1356.4
Dec,5,Tuesday,16,10.3,67,107,32.8,1052.8
Dec,5,Tuesday,17,9,145.2,18.5,5.6,692.7
Dec,5,Tuesday,18,9,195.3,17.1,5.2,509.5
Dec,5,Tuesday,19,9.6,173.8,17,5.2,509.5
Dec,5,Tuesday,20,9,244,15.9,4.8,421
Dec,5,Tuesday,21,9,233.2,16,4.9,402.5
Dec,5,Tuesday,22,8.2,0.1,14.8,4.5,118.8
Dec,5,Tuesday,23,8,0.1,14.4,4.3,76.8
Dec,6,Wednesday,0,7,1.1,14.3,4.2,76.8
Dec,6,Wednesday,1,6.6,1.4,14.2,4.2,76.7
Dec,6,Wednesday,2,6,2.7,14.1,4.1,76.7
Dec,6,Wednesday,3,6,3.4,14,4.1,76.7
Dec,6,Wednesday,4,5.8,3.9,0,0,81.5
Dec,6,Wednesday,5,6,4.9,14.2,4.2,118.6
Dec,6,Wednesday,6,6,391.5,14.4,4.2,311.4
Dec,6,Wednesday,7,5.8,271.3,0,0,495.9
Dec,6,Wednesday,8,6,172.4,29.1,8.6,1008.8
Dec,6,Wednesday,9,6,150.8,42.6,12.6,1029.5
Dec,6,Wednesday,10,6.2,130.5,48.1,14.2,1030.3
Dec,6,Wednesday,11,7,112.8,63.8,19,1035.1
Dec,6,Wednesday,12,7,126.8,38.9,11.6,1872.9
Dec,6,Wednesday,13,7.8,92.6,83.2,24.9,1239.9
Dec,6,Wednesday,14,7,96.6,83.2,24.8,1041.6
Dec,6,Wednesday,15,7,96.8,93.9,27.9,1352.5
Dec,6,Wednesday,16,7.2,89.4,101.4,30.2,1050.2
Dec,6,Wednesday,17,7,137.8,18.7,5.6,692.7
Dec,6,Wednesday,18,7,227.6,16.8,5,509.3
Dec,6,Wednesday,19,5.4,246.5,0,0,512.1
Dec,6,Wednesday,20,6,325.4,15.8,4.7,420.8
Dec,6,Wednesday,21,5,316.2,0,0,404.1
Dec,6,Wednesday,22,4.4,4.4,0,0,119.7
Dec,6,Wednesday,23,5,4.8,0,0,78.8
Dec,7,Thursday,0,4,6.7,0,0,77.4
Dec,7,Thursday,1,3.8,7.6,0,0,77.2
Dec,7,Thursday,2,4,8.1,0,0,77.4
Dec,7,Thursday,3,2,10.9,0,0,76.4
Dec,7,Thursday,4,1.9,11.7,0,0,76.4
Dec,7,Thursday,5,2,13.4,0,0,118.3
Dec,7,Thursday,6,2,434.1,0,0,311
Dec,7,Thursday,7,1.5,399,0,0,490.3
Dec,7,Thursday,8,1,243,0,0,1004.4
Dec,7,Thursday,9,2,213.4,0,0,1021.4
Dec,7,Thursday,10,1.7,193.2,0,0,1021
Dec,7,Thursday,11,2,189.2,0,0,1021.4
Dec,7,Thursday,12,2,188.1,0,0,1865.7
Dec,7,Thursday,13,2.2,158.5,0,0,1220.9
Dec,7,Thursday,14,2,156.5,0,0,1023
Dec,7,Thursday,15,3,143.6,0,0,1332.1
Dec,7,Thursday,16,2.5,147,0,0,1027
Dec,7,Thursday,17,3,215.2,0,0,691.7
Dec,7,Thursday,18,2,314.7,0,0,508.3
Dec,7,Thursday,19,1.3,316.6,0,0,508.1
Dec,7,Thursday,20,0.6,393.8,0,0,419.7
Dec,7,Thursday,21,0,421.5,0,0,401
Dec,7,Thursday,22,-1.1,12,0,0,117.8
Dec,7,Thursday,23,0,13,0,0,76
Dec,8,Friday,0,0,14.6,0,0,76
Dec,8,Friday,1,-0.1,15.8,0,0,76
Dec,8,Friday,2,0,16.6,0,0,76.1
Dec,8,Friday,3,0,17.5,0,0,76.1
Dec,8,Friday,4,-1.2,19.5,0,0,75.9
Dec,8,Friday,5,-2,21.7,0,0,117.8
Dec,8,Friday,6,-2,559.2,0,0,310.3
Dec,8,Friday,7,-2.6,540.6,0,0,489.6
Dec,8,Friday,8,-3,381.7,0,0,1003.5
Dec,8,Friday,9,-2,311.4,0,0,1020.3
